,839181,Halcyon,,27706187
,314750,Ringed Kingfisher,,27737218
,209417,Giant Kingfisher,,27765739
,3596426,Greater Pied Kingfisher,,27045006
,589619,Stork-billed Kingfisher,,26841934
,3596411,Great-billed Kingfisher,,26902850
,3596410,Brown-winged Kingfisher,,26902864
,26093,Gray-headed Kingfisher,,24906634
,3596369,Striped Kingfisher,,25111845
,45318,Ruddy Kingfisher,,26819714
,234474,Woodland Kingfisher,,26878528
,3596371,Brown-hooded Kingfisher,,27892763
,551379,Blue-breasted Kingfisher,,27116549
,3596372,Javan Kingfisher,,27072014
,3596368,Mangrove Kingfisher,,27234314
,704458,White-breasted Kingfisher,,29257238
,26092,Chocolate-backed Kingfisher,,27732834
,3596370,Black-capped Kingfisher,,26931657
,3596407,Hombron's kingfisher,,24907540
,571605,Spotted Wood Kingfisher,,24907578
,3596409,Green-backed Kingfisher,,27723976
,3596406,Scaly-breasted Kingfisher,,27314041
,3596408,Moustached Kingfisher,,27097353
,571609,Rufous-collared Kingfisher,,27316643
,3596405,Mountain Kingfisher,,
,234478,Yellow-billed Kingfisher,,27730956
,3596389,Tuamotu Kingfisher,,
,3596382,Marquesan Kingfisher,,
,3596392,Obscure Kingfisher,,
,3596388,Cinnamon-banded Kingfisher,,29256139
,5857394,Winchell's Kingfisher,,
,3596385,Lazuli Kingfisher,,
,3596391,Chattering Kingfisher,,
,494182,Forest Kingfisher,,24625227
,234470,Sacred Kingfisher,,31527860
,704131,Collared Kingfisher,,27109573
,3596386,Blue-black Kingfisher,,27157227
,3596387,Ultramarine Kingfisher,,
,3596376,Sombre Kingfisher,,
,3596379,Red-backed Kingfisher,,24911405
,178964,Micronesian Kingfisher,,25695029
,3596384,Blue-and-white Kingfisher,,
,3596377,White-mantled Kingfisher,,
,3596380,Vanuatu Kingfisher,,27170428
,3596381,Tahiti Kingfisher,,
,234469,Lilac Kingfisher,,24900265
,3596398,Kofiau Paradise Kingfisher,,
,3596404,Numfor Paradise Kingfisher,,
,3596403,Little Paradise Kingfisher,,26903581
,3596402,Biak Paradise Kingfisher,,27084099
,3596399,Brown-backed Paradise Kingfisher,,27730796
,3596401,Fairy Paradise Kingfisher,,26903578
,234476,Common Paradise Kingfisher,,26903580
,3596400,Buff-breasted Paradise-Kingfisher,,26916464
,757734,Hook-billed Kingfisher,,
,757735,Shovel-billed Kookaburra,,27730839
,3596366,Spangled Kookaburra,,22718353
,938422,Laughing Kookaburra,,27743723
,3596367,Blue-winged Kookaburra,,27777052
,234479,Rufous-bellied Kookaburra,,26902865
,485388,Banded Kingfisher,,27186656
,3596460,Glittering Kingfisher,,27186655
,989083,Russet-crowned Motmot,,28533340
,3596429,Highland Motmot,,26831245
,989081,Blue-crowned Motmot,,23050838
,483796,Rufous-capped Motmot,,27333730
,3596435,Blue-throated Motmot,,
,88377,Rufous Motmot,,24863876
,88365,Tody-Motmot,,25766573
,1079770,Turquoise-browed Motmot,,32318289
,3596428,Keel-billed Motmot,,25766570
,897980,Broad-billed Motmot,,24863875
,3600701,Buff-bellied Puffbird,,32397258
,3600702,Brown-banded Puffbird,,
,3600700,White-necked Puffbird,,28586681
,3600699,Black-breasted Puffbird,,24913749
,699574,Guianan Puffbird,,27226615
,53912,Pied Puffbird,,27745913
,3600715,Russet-throated Puffbird,,23363439
,3600724,Lanceolated Monklet,,27727027
,3600722,White-faced Nunbird,,
,3600710,Brown Nunlet,,
,3600708,Chestnut-headed Nunlet,,
,308594,Rusty-breasted Nunlet,,24909427
,3600709,Grey-cheeked Nunlet,,
,3600711,Rufous-capped Nunlet,,
,3600712,Fulvous-chinned Nunlet,,
,3600703,Black-streaked Puffbird,,27156344
,1088730,Crescent-chested Puffbird,,24917985
,1097459,Rufous-necked Puffbird,,
,314748,Semicollared Puffbird,,
,1027752,White-whiskered Puffbird,,25793857
,574523,White-chested Puffbird,,
,3600704,Moustached Puffbird,,27760284
,574529,Black-fronted Nunbird,,13465080
,990192,Black Nunbird,,
,3600705,Yellow-billed Nunbird,,
,174461,White-fronted Nunbird,,24909434
,483807,Collared Puffbird,,27075213
,3600706,Barred Puffbird,,26811190
,150669,White-eared Puffbird,,13465097
,174459,Striolated Puffbird,,27872098
,1009870,Spot-backed Puffbird,,27221069
,960235,Chestnut-capped Puffbird,,27769249
,1002644,Swallow-winged Puffbird,,26886691
,595235,Spotted Puffbird,,27156670
,3600695,Three-toed Jacamar,,27224414
,595240,Brown Jacamar,,
,3600688,White-throated Jacamar,,
,3600689,Dusky-backed Jacamar,,
,3600690,Pale-headed Jacamar,,27159682
,784520,Bronzy Jacamar,,27224405
,3600691,White-chinned Jacamar,,27156447
,721164,Paradise Jacamar,,32345869
,986893,Rufous-tailed Jacamar,,23363435
,3600692,Blue-necked Jacamar,,27137348
,784518,Green-tailed Jacamar,,27224409
,3600693,Purplish Jacamar,,27224408
,484894,Coppery-chested Jacamar,,26925362
,383931,Yellow-billed Jacamar,,27224402
,1009856,Bluish-fronted Jacamar,,
,3600697,White-eared Jacamar,,27805552
,3600698,Purus Jacamar,,27776086
,157836,Great Jacamar,,27745896
,541991,Channel-billed Toucan,,32156369
,397816,Choco Toucan,,26887056
,1030675,Red-breasted Toucan,,27764349
,61819,Red-billed Toucan,,26879898
,535536,Chestnut-mandibled Toucan,,25636898
,967515,Black-mandibled Toucan,,25636898
,1030674,Keel-billed Toucan,,27720784
,640527,Common Toucan,,13465178
,818176,Blue-banded Toucanet,,27238358
,818159,Groove-billed Toucanet,,27740349
,818175,Crimson-rumped Toucanet,,27724975
,764291,Chestnut-tipped Toucanet,,27116637
,298638,Yellow-browed Toucanet,,27233528
,291850,Emerald Toucanet,,27733600
,485268,Hooded Mountain Toucan,,
,815703,Grey-breasted Mountain Toucan,,27232700
,3600274,Black-billed Mountain Toucan,,26807141
,848382,Plate-billed Mountain Toucan,,24045523
,542001,Yellow-eared Toucanet,,27744150
,485266,Golden-collared Toucanet,,27750964
,640532,Spot-billed Toucanet,,27042116
,1068267,Gould's Toucanet,,
,3600271,Tawny-tufted Toucanet,,
,3600272,Guianan Toucanet,,25663815
,61523,Black-necked Aracari,,24045942
,450968,Collared Aracari,,24904674
,355169,Fiery-billed Aracari,,26869736
,355345,Ivory-billed Aracari,,27306497
,291643,Chestnut-eared Aracari,,13465175
,769998,Many-banded Aracari,,27760169
,130076,Saffron Toucanet,,13465173
,246963,Green Aracari,,25678553
,541992,Lettered Aracari,,27116645
,640525,Curl-crested Aracari,,25663886
,450966,Red-necked Aracari,,
,1068256,Toucan Barbet,,27157130
,542000,Prong-billed Barbet,,27751881
,712004,Five-colored Barbet,,27085549
,712006,Scarlet-banded barbet,,27233249
,1068254,Black-spotted Barbet,,27764077
,712002,Gilded Barbet,,27220547
,967524,Spot-crowned Barbet,,27233354
,712005,Orange-fronted Barbet,,28676597
,3600275,White-mantled Barbet,,27233248
,712007,Scarlet-crowned Barbet,,27754001
,815708,Black-girdled Barbet,,27233355
,965757,Brown-chested Barbet,,
,541994,Lemon-throated Barbet,,27141787
,965764,Scarlet-hooded Barbet,,
,815705,Red-headed Barbet,,21946053
,3600276,Versicoloured Barbet,,27152405
,3600140,Banded Barbet,,27171255
,3600141,White-headed Barbet,,27308204
,3600136,Red-faced Barbet,,27796299
,789439,Brown-breasted Barbet,,27270778
,3600137,Chaplin's Barbet,,27087464
,789437,Bearded Barbet,,27757590
,3600138,Black-breasted Barbet,,27308172
,3600147,Black-throated Barbet,,27116646
,291636,Double-toothed Barbet,,27766070
,3600139,Black-billed Barbet,,27226344
,3600146,Spotted-flanked Barbet,,32382431
,789433,Vieillot's Barbet,,27247444
,789435,Black-collared Barbet,,30865901
,214984,Red-fronted Barbet,,27187551
,214987,Acacia Pied Barbet,,27116646
,3600148,Miombo Pied Barbet,,
,153261,Black-backed Barbet,,27076187
,214989,Hairy-breasted Barbet,,27771821
,214980,Western Tinkerbird,,26901901
,3600143,White-chested Tinkerbird,,
,314749,Red-fronted Tinkerbird,,31933067
,214976,Speckled Tinkerbird,,
,214978,Yellow-fronted Tinkerbird,,27237438
,3600142,Green Tinkerbird,,
,214982,Red-rumped Tinkerbird,,
,3600145,Moustached Tinkerbird,,
,291639,Yellow-rumped Tinkerbird,,27170693
,675808,Yellow-throated Tinkerbird,,27116638
,741573,Green Barbet,,27170235
,374076,Anchieta's Barbet,,27159686
,214972,Whyte's Barbet,,27169583
,214974,White-eared Barbet,,27224434
,738733,Naked-faced Barbet,,
,727815,Sladen's Barbet,,
,3600149,Gray-throated Barbet,,
,3600150,Bristle-nosed Barbet,,
,789428,Yellow-spotted Barbet,,21947279
,741577,Usambiro Barbet,,29200853
,1068258,D’Arnaud's barbet,,27058373
,266067,Red and Yellow Barbet,,26818884
,4130726,Yellow-billed Barbet,,
,3600134,Levaillant's Barbet,,21951822
,3600132,Yellow-breasted Barbet,,27237426
,3600153,Brown-throated Barbet,,27237429
,3600156,Yellow-fronted Barbet,,27181848
,3600161,Lineated Barbet,,27237430
,3600159,Bornean Barbet,,27155129
,738739,Crimson-breasted Barbet,,26222173
,3600167,Blue-eared Barbet,,27237439
,3600152,Black-banded Barbet,,
,291637,Red-throated Barbet,,27237433
,3600155,Hume's Blue-throated Barbet,,27116643
,3600162,Flame-fronted Barbet,,27237437
,291641,Fire-tufted Barbet,,27042692
,1019972,Great Barbet,,25363867
,876388,Crimson-fronted Barbet,,26931465
,738737,Lineated Barbet,,26841434
,876386,White-cheeked Barbet,,24902033
,738749,Golden-throated Barbet,,27116643
,3600154,Yellow-crowned Barbet,,27237435
,3600165,Brown-headed Barbet,,26222661
,384573,Blue-throated Barbet,,5818033
,738735,Malayan Barbet,,25712296
,3600166,Red-crowned Barbet,,27768839
,3600164,Red-vented Barbet,,27084417
,3600160,Golden-naped Barbet,,27222377
,909900,Golden-whiskered Barbet,,27237427
,738742,Mountain Barbet,,
,738747,Brown Barbet,,27725329
,122921,Cuban Green Woodpecker,,25766586
,1025757,Heart-spotted Woodpecker,,26222657
,3600185,Grey-and-buff Woodpecker,,27305615
,724186,Greater Flameback,,27114853
,3600181,White-naped Woodpecker,,27054322
,1025755,Orange-backed Woodpecker,,
,77828,Maroon Woodpecker,,27225991
,534436,Bay Woodpecker,,27132653
,3600233,Robust Woodpecker,,27725061
,706428,Crimson-bellied Woodpecker,,27301350
,64703,Magellanic Woodpecker,,27705960
,78185,Indian Hen,,26792495
,12995,imperial woodpecker,,27699120
,724190,Crimson-crested Woodpecker,,26855429
,78216,Powerful Woodpecker,,30100758
,64702,Guayaquil Woodpecker,,27796298
,704538,Pale-billed Woodpecker,,25673242
,499963,Cream-backed Woodpecker,,27238350
,704536,Red-necked Woodpecker,,27343542
,3600218,Scaly-bellied Woodpecker,,25363866
,738744,Checker-throated Woodpecker,,27726705
,968224,Greater Yellow-naped Woodpecker,,26844172
,1086622,Wavy-bellied Woodpecker,,25666786
,454978,Scaly-throated Woodpecker,,27332456
,1031331,Rabier's Woodpecker,,
,1031343,Scaly-bellied Green Woodpecker,,27705716
,1031330,Streak-breasted Woodpecker,,27258112
,1031332,Black-headed Woodpecker,,27084092
,226445,Gray-faced Woodpecker,,32777310
,282399,Levaillant's Woodpecker,,27708029
,1010553,Green Woodpecker,,25607342
,1031329,Crimson-winged Woodpecker,,
,1076474,Lesser Yellow-naped Woodpecker,,27258360
,733990,High Hole,,21943697
,838427,Fernandina's Flicker,,27725941
,994349,Campo Flicker,,13464881
,923815,Spot-breasted Woodpecker,,23363230
,499950,Green-barred Woodpecker,,13464882
,1020134,Andean Flicker,,27688128
,3600175,Gilded Flicker,,27725943
,994333,Chilean Flicker,,27806738
,290736,Black-necked Woodpecker,,27334249
,876874,White-throated Woodpecker,,
,3600209,Yellow-browed Woodpecker,,27807632
,876872,Yellow-throated Woodpecker,,28693667
,3600207,Stripe-cheeked Woodpecker,,27235305
,3600206,Rufous-winged Woodpecker,,27751207
,149826,Golden-green Woodpecker,,27225998
,524497,Cream-colored Woodpecker,,31488003
,704537,Blond-crested Woodpecker,,13464852
,499951,Pale-crested Woodpecker,,13464853
,724183,Chestnut Woodpecker,,27749929
,499964,Scaly-breasted Woodpecker,,
,983476,Rufous-headed Woodpecker,,25680860
,724966,Waved Woodpecker,,
,724964,Piaui Woodpecker,,31660934
,704541,Cinnamon Woodpecker,,24863880
,724960,Chestnut-colored Woodpecker,,27725731
,149816,Sooty Woodpecker,,30100759
,3600189,Andaman Woodpecker,,27725940
,733984,pileated woodpecker,,25646207
,3600190,Helmeted Woodpecker,,13464928
,290738,black woodcock,,23022387
,3600191,White-bellied Woodpecker,,27064677
,3600192,Black-bodied Woodpecker,,
,459335,Black Woodpecker,,31720183
,3600184,Black and Buff Woodpecker,,
,726782,Buff-rumped Woodpecker,,27132655
,149819,Buff-necked Woodpecker,,
,724968,Ringed Woodpecker,,28530704
,1076469,Rufous Woodpecker,,26222023
,449214,Pale-headed Woodpecker,,
,1076468,Common Goldenback,,25804766
,3600187,Black-rumped Flameback,,25769304
,704547,Himalayan Goldenback,,26847447
,3600186,Olive-backed Woodpecker,,27271975
,3600216,Knysna Woodpecker,,
,724180,Green-backed Woodpecker,,
,3600213,Nubian Woodpecker,,27062613
,3600211,Golden-tailed Woodpecker,,31875360
,952595,Brown-eared Woodpecker,,21947272
,3600210,Tullberg's Woodpecker,,
,3600217,Little Green Woodpecker,,
,755098,Buff-spotted Woodpecker,,
,3600212,Bennett's Woodpecker,,24877394
,3600214,Mombasa Woodpecker,,27749955
,3600215,Fine-spotted Woodpecker,,
,724169,Ground Woodpecker,,26823912
,329874,Arctic three-toed woodpecker,,27043167
,183619,American three-toed woodpecker,,21940284
,178448,Alaska three-toed woodpecker,,21945526
,427895,Pygmy Woodpecker,,26886330
,1050030,Philippine Pygmy Woodpecker,,27154237
,3600197,Sulawesi pygmy woodpecker,,26817694
,3600199,Sunda Pygmy Woodpecker,,25804476
,3600196,Sind Woodpecker,,30100765
,1076482,Grey-capped pygmy woodpecker,,27719053
,744792,White-winged Woodpecker,,27708739
,1076483,Yellow-crowned Woodpecker,,25363891
,3600201,Himalayan Woodpecker,,26839358
,3600200,Darjeeling Woodpecker,,30100766
,499959,Middle Spotted Woodpecker,,24937461
,3600173,Little Gray Woodpecker,,
,123173,Gabon Woodpecker,,27222254
,329875,Cardinal Woodpecker,,31875408
,3600172,Abyssinian Woodpecker,,27769545
,3600174,Speckle-breasted Woodpecker,,
,3600168,Stierling's Woodpecker,,
,612926,Little Woodpecker,,27287350
,876878,Dot-fronted Woodpecker,,27812027
,876884,Yellow-vented Woodpecker,,27165042
,65431,Scarlet-backed Woodpecker,,26886649
,860562,Red-stained Woodpecker,,27226447
,65433,Bar-bellied Woodpecker,,27238355
,876870,Red-rumped Woodpecker,,27744697
,302153,White-spotted Woodpecker,,27332652
,3600252,Yellow-eared Woodpecker,,27721447
,860564,Golden-collared Woodpecker,,31665966
,876882,Choco Woodpecker,,
,454017,Blood-colored Woodpecker,,32448778
,3600220,,,26925310
,178446,Arizona Woodpecker,,30195495
,45511,Arizona Woodpecker,,27748691
,878373,white-headed woodpecker,,2007897
,733988,Hairy Woodpecker,,25621870
,701708,red-cockaded woodpecker,,2007896
,701702,ladder-backed,,32341420
,701703,nuttall's woodpecker,,25796681
,3600198,Brown-fronted Woodpecker,,25363899
,952615,Lesser Spotted Woodpecker,,27233081
,873958,Downy Woodpecker,,29205488
,309879,White-backed Woodpecker,,32346512
,3600195,Arabian Woodpecker,,
,534442,Okinawa Woodpecker,,27169081
,3600202,Crimson-breasted Woodpecker,,27133111
,792919,Syrian Woodpecker,,32289948
,348848,Great Spotted Woodpecker,,5816355
,499952,Fulvous-breasted Woodpecker,,27830752
,704539,Rufous-bellied Woodpecker,,25363886
,3600205,Stripe-breasted Woodpecker,,29256332
,744570,Yellow-bellied woodpecker,,27695570
,90562,red-naped sapsucker,,21945284
,200801,red-breasted woodpecker,,32228003
,90563,Natalie's,,26809746
,3600223,puerto rican woodpecker,,25673260
,122919,Hispaniolan Woodpecker,,26802848
,499949,Yellow-fronted Woodpecker,,13465056
,3600227,Grey-breasted Woodpecker,,27723257
,425443,golden-fronted woodpecker,,26502116
,119082,zebra woodpecker,,23362570
,122918,Brewster's woodpecker,,27748689
,90567,Yellow-tufted Woodpecker,,13465055
,199360,Yucatan Woodpecker,,27773269
,199361,Black-cheeked Woodpecker,,23050845
,3600221,Golde-naped Woodpecker,,27235307
,3600225,West Indian Woodpecker,,25766587
,90564,Lewis's Woodpecker,,27740854
,3600228,Red-crowned Woodpecker,,23362365
,3600224,Jamaican Woodpecker,,26653132
,800693,Tri-color woodpecker,,29871946
,90565,White Woodpecker,,27157021
,925306,Guadeloupe Woodpecker,,26886595
,199362,White-fronted Woodpecker,,25805087
,576224,acorn woodpecker,,23363526
,3600222,Hoffmann's Woodpecker,,29680846
,3600232,Golden-cheeked Woodpecker,,23363489
,130077,Antillean Piculet,,32397480
,130075,Mottled Piculet,,
,3600250,Speckle-chested Piculet,,27153685
,945043,Spotted Piculet,,32386911
,3600249,Ecuadorian Piculet,,
,3600245,Tawny Piculet,,
,3600247,Varzea Piculet,,
,3600237,Fine-barred Piculet,,
,130074,White-bellied Piculet,,
,678452,Ochre-collared Piculet,,13465146
,839547,White-barred Piculet,,13465145
,130072,Golden-spangled Piculet,,27806636
,706454,Bar-breasted Piculet,,
,952672,Rufous-breasted Piculet,,
,3600241,White-wedged Piculet,,13465143
,3600251,Rusty-necked Piculet,,
,3600234,Greyish Piculet,,27128238
,3600243,Orinoco Piculet,,
,802075,Speckled Piculet,,27306283
,3600235,Scaled Piculet,,29739502
,945031,Lafresnaye's Piculet,,
,3600242,Plain-breasted Piculet,,
,3600240,Arrowhead Piculet,,
,3600248,Black-dotted Piculet,,
,3600244,Olivaceous Piculet,,32398069
,3600246,Ochraceous Piculet,,
,3600236,Chestnut Piculet,,23363445
,155286,African Piculet,,
,149822,Rufous Piculet,,27132683
,678453,White-browed Rufous Piculet,,27306291
,467846,Eurasian Wryneck,,27747487
,3600188,Red-throated Wryneck,,27168767
,727821,Pallid Honeyguide,,
,3600268,Thick-billed Honeyguide,,
,3600270,Indian Honeyguide,,24902014
,727823,Black-throated Honeyguide,,24902622
,3600269,Pygmy Honeyguide,,
,467837,Scaly-throated Honeyguide,,24926177
,552486,Spotted Honeyguide,,
,153251,Willcock's Honeyguide,,
,494191,Lesser Honeyguide,,24926161
,130073,Least Honeyguide,,
,3600267,Malay Honeyguide,,27237397
,173468,Zenker's Honeyguide,,
,173466,Yellow-footed Honeyguide,,
,173463,Lyre-tailed Honeyguide,,
,266369,Sharp-billed Honeyguide,,24902622
,266357,Cassin's Honeybird,,27154811
,591547,Slender-billed Honeyguide,,
,3595791,Minahassa Masked Owl,,
,3595794,Golden masked owl,,
,799259,Australasian Grass-Owl,,26885986
,794579,African Grass Owl,,27234482
,799262,Masked Owl,,27971916
,496495,Sooty Owl,,27243132
,3595793,Sulawesi Masked Owl,,27773444
,3595796,Taliabu Masked Owl,,
,3595788,Manus Masked Owl,,
,1072270,Ashy-faced Owl,,27116303
,1065606,Barn Owl,,27773442
,3595790,Madagascan red owl,,
,3595795,Moluccan Masked Owl,,
,173450,Tanzanian Bay Owl,,
,842854,Oriental Bay-Owl,,30072111
,254541,elf owl,,25767069
,427150,Little Owl,,25616026
,98069,Spotted Owlet,,27761396
,944695,prairie owl,,25714133
,4131266,Forest Owlet,,26906958
,1072145,Pygmy Owl,,25598681
,3595686,Collared Pigmy Owlet,,27186585
,3595684,Tamaulipas Pygmy-Owl,,
,3595678,Pernambuco Pygmy Owl,,27182470
,727810,Prigogine's Owlet,,
,3595677,Costa rican pygmy owl,,27725916
,546089,Red-chested Owlet,,27116293
,3595682,Cloud-forest pygmy owl,,27783626
,1060008,Sjostedt's Barred Owlet,,
,178693,Northern Pygmy-Owl,,27721266
,332071,Northern Pygmy-Owl,,27792934
,462552,Least Pygmy-Owl,,27235364
,933120,ferruginous owl,,26835795
,381775,Pacific Pygmy Owl,,28685751
,3595681,Cuban Pygmy-Owl,,29209419
,332037,Austral Pygmy Owl,,24875408
,533374,Central American Pygmy-Owl,,28675594
,381785,Amazonian pygmy owl,,27726280
,332039,Andean Pygmy Owl,,27725945
,3595680,Subtropical pygmy owl,,
,226995,Yungas Pygmy Owl,,
,3595689,Chestnut-winged Owlet,,27235351
,1016849,Pearl-spotted Owlet,,24906635
,3595675,Colima Pygmy-Owl,,27792927
,3595679,Jungle Owlet,,26223206
,971549,African Barred Owlet,,27719074
,277290,Cuckoo Owlet,,27044005
,440408,northern hawk-owl,,2007864
,3595758,Unspotted Saw-whet Owl,,
,509850,Acadian owl,,27763398
,546098,Buff-fronted Owl,,27337091
,735586,Richardson's owl,,27774566
,851813,Sokoke Scops Owl,,27749961
,1029146,Mindoro Scops Owl,,
,3595737,Mantanani Scops Owl,,
,445330,Striated Scops Owl,,27250834
,3595724,Papuan Scops-Owl,,
,3595747,Simeulue Scops Owl,,
,788568,Mountain Scops Owl,,27169089
,767828,giant scops owl,,27167150
,1021966,sunda scops owl,,27235375
,546103,Indian Scops-Owl,,27128399
,271293,Collared Scops Owl,,27128399
,218920,Japanese Scops-Owl,,27134784
,1086556,Philippine Scops Owl,,27702073
,3595752,Reddish Scops Owl,,31321530
,3595755,Palawan Scops Owl,,
,277291,African Scops Owl,,21938481
,277288,Pemba Scops Owl,,
,921080,European Scops-Owl,,27736304
,3595733,Wallace's Scops Owl,,27284514
,3595727,Sao Tome Scops Owl,,
,17176,Elegant Scops Owl,,
,3595729,Sangihe scops owl,,
,3595740,Sandy Scops Owl,,27171252
,277289,Karthala Scops Owl,,
,851815,Moheli scops owl,,
,61752,Rainforest scops owl,,29255964
,851805,anjouan scops owl,,
,851814,Mayotte scops owl,,
,218922,Oriental Scops Owl,,27115119
,851812,Seychelles scops owl,,28677196
,1086559,Luzon Scops Owl,,
,1086562,Mindanao Scops Owl,,
,3595753,Sipora Scops Owl,,
,3595728,Andaman Scops Owl,,27250837
,3595738,Sulawesi Scops Owl,,27116296
,3595751,Nicobar scops owl,,
,3595736,Serendib Scops Owl,,27156181
,178676,dwarf owl,,25037123
,3595742,Javan Scops Owl,,
,3595732,White-fronted Scops Owl,,26891951
,5857171,Cinnamon Screech Owl,,26855412
,4806,Yungas Screech Owl,,
,178680,Western Screech Owl,,2007853
,4131238,cloud-forest screech,,
,1027748,Bare-shanked Screech Owl,,28685721
,570960,Eastern Screech Owl,,26823728
,5857169,Long-tufted Screech Owl,,
,921071,Vermiculated Screech Owl,,31666519
,5857170,West Peruvian Screech Owl,,
,4131251,Puerto Rican Screech Owl,,27752307
,4792,Variable Screech-Owl,,13465053
,1027761,Tawny-bellied Screech Owl,,31463928
,4131248,Balsas Screech Owl,,
,4131240,Pacific Screech Owl,,27695778
,851808,Koepcke's Screech Owl,,
,4802,Tropical Screech Owl,,13465054
,4131250,Rufescent Screech Owl,,32386549
,424112,White-throated Screech Owl,,26890682
,4131239,Bearded Screech-Owl,,25037163
,621249,spotted screech owl,,24884747
,3595731,Flores Scops Owl,,27067690
,3595769,Bare-legged Owl,,
,3595698,Rusty-barred Owl,,13465222
,3595697,Mottled Wood Owl,,27144578
,3595699,Chaco owl,,
,273899,western barred owl,,31708573
,509065,Barred Owl,,21948234
,3595701,Rufous-banded Owl,,
,1021960,Rufous-legged Owl,,27220593
,116486,Mottled Owl,,32234379
,116538,Hume's wood owl,,27779012
,395194,Brown Wood Owl,,24116854
,395196,Great Grey Owl,,26874381
,3595692,Spotted Wood Owl,,24116856
,749477,Sichuan Wood Owl,,
,427903,Ural Owl,,25606402
,116522,Tawny Owl,,27789721
,464568,Fulvous Owl,,24884737
,752976,African Wood Owl,,27134801
,178674,Crested Owl,,27745605
,3595771,Maned Owl,,
,3595673,Band-bellied Owl,,27770882
,395192,Tawny-browed Owl,,27736407
,116528,Spectacled Owl,,25629886
,381747,lesser horned owl,,26860310
,509853,Hoot Owl,,27736499
,3595666,Fraser's Eagle Owl,,27157600
,1035384,Greyish Eagle Owl,,26868647
,3595663,Usambara Eagle Owl,,
,1035386,Barred Eagle Owl,,27724483
,971543,Spotted Eagle Owl,,26880800
,971545,Rock Eagle Owl,,26222165
,3595781,Pel's Fishing Owl,,27116071
,3595760,Rufous Fishing Owl,,
,402453,Eagle Owl,,26222165
,3595664,Shelley's Eagle Owl,,27116292
,971547,Desert Eagle Owl,,27308792
,4801,Cape Eagle Owl,,31485688
,3595659,Philippine Eagle Owl,,27304213
,3595662,Akun Eagle Owl,,32775657
,971551,Verreaux's Eagle Owl,,26891727
,546095,Forest Eagle Owl,,25676102
,3595660,Dusky Eagle Owl,,27805709
,445326,Brown Fish Owl,,27814512
,482545,Blakiston's Fish Owl,,27744780
,3595669,Buffy Fish Owl,,27042456
,3595670,Tawny Fish Owl,,27050178
,3595741,Rajah Scops Owl,,27169595
,3595668,Jamaican Owl,,27720751
,1023137,Striped Owl,,26813751
,1060752,Long-eared Owl,,25606363
,3595757,Abyssinian Owl,,
,509846,Short-eared Owl,,27774496
,595225,Stygian Owl,,13464812
,951079,Marsh owl,,26888595
,3595756,Madagascar Owl,,29740935
,3595762,Fearful Owl,,
,1052339,Southern white-faced owl,,27745054
,3595754,Moluccan Scops Owl,,27116296
,1052340,White-faced Scops Owl,,30072056
,3595713,Solomons Boobook,,
,3595712,Admiralty Islands Hawk Owl,,
,3595703,Speckled Boobook,,
,546091,Brown Hawk-Owl,,26909988
,525625,Powerful Owl,,31464343
,3595707,Ochre-bellied Boobook,,27134806
,981193,Barred Boobook,,27151863
,970646,Rufous Hawk Owl,,27749675
,475892,Sumba Boobook,,31932140
,475893,Southern Boobook,,13161775
,285637,Southern Boobook,,13161775
,404896,Moluccan Boobook,,27116295
,829320,Christmas Boobook,,27062534
,3595705,Spangled Boobook,,
,3595704,Togian Boobook,,
,3595706,Andaman Hawk Owl,,28674355
,404895,Barking Owl,,27749678
,3595715,Least boobook,,
,767823,Philippine Hawk Owl,,
,3595717,Cinnabar Boobook,,
,3595722,White-browed Owl,,27151270
,3595720,Jungle Boobook,,
,3595776,Long-whiskered Owlet,,
,3595766,Papuan Hawk-Owl,,
,819160,King Vulture,,27762719
,363015,Andean Condor,,13145098
,316995,American Black Vulture,,25629987
,316992,California vulture,,24940499
,651476,Greater Yellow-headed Vulture,,27729319
,316998,Lesser Yellow-headed Vulture,,13464850
,9106,Turkey Buzzard,,31357063
,767826,Pearl Kite,,
,3596294,Scissor-tailed Kite,,27769539
,192479,Letter-winged Kite,,26817143
,192480,Black-shouldered Kite,,27774546
,153874,Black-shouldered Kite,,27774545
,3596257,Black-shouldered Kite,,26874183
,677096,African Harrier-Hawk,,25668831
,837578,Madagascar Harrier Hawk,,27709242
,677101,Palm-nut Vulture,,31931049
,317001,Lammergeier,,24910486
,891414,Egyptian Vulture,,26856153
,3596251,Cuban Kite,,
,677106,Cuban,,27343323
,103132,Gray-headed Kite,,13465038
,3596250,White-collared Kite,,
,677099,Madagascar Serpent Eagle,,27163446
,624761,Black-breasted Kite,,25781054
,494344,Square-tailed Kite,,26816961
,3596248,Black Honey Buzzard,,
,985620,Long-tailed Honey Buzzard,,
,243412,Crested Baza,,31922606
,3596246,Madagascan cuckoo-hawk,,27151267
,3596247,Blyth's Baza,,31875326
,1005585,African Cuckoo-Falcon,,26823656
,3596245,Black Baza,,27705632
,322730,Crested Honey-Buzzard,,26222068
,322728,Barred Honey Buzzard,,31929405
,1035863,European Honey-buzzard,,27700425
,1053065,Swallow-tail,,27774561
,985504,Red-headed Vulture,,25769322
,786449,Black Vulture,,24945665
,3596185,Lappet-faced Vulture,,25641772
,837582,White-headed Vulture,,26866426
,707369,Hooded Vulture,,24045798
,315690,White-backed Vulture,,30865075
